id,name,artist_ids,artists,aritsts_mean_popularity,artists_followers_combined,release_date,explicit,key,mode,loudness,tempo,time_signature,duration_ms,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,popularity
2PfxHzZday5MJj098rPSaB,я так скучаю,['4Go7GCuIjBZVlv7QyNQKSL'],['Cold Carti'],43.0,8924.0,2023-04-14,0,2,1,-5.014,81.483,4,145767,0.57,0.857,0.074,0.000782,2.7e-06,0.198,0.234,38
52zeFMCQr3LfLTYBRMAqDO,у меня внутри,['4Go7GCuIjBZVlv7QyNQKSL'],['Cold Carti'],43.0,8924.0,2023-04-14,0,1,1,-4.689,80.939,4,156296,0.531,0.835,0.044,0.0006,0.0,0.138,0.27,42
7r5wFfRxWhl9s8A0rCbbJM,человеку нужен человек,['4Go7GCuIjBZVlv7QyNQKSL'],['Cold Carti'],43.0,8924.0,2022-09-09,1,1,1,-5.244,129.998,4,118179,0.634,0.795,0.0465,0.194,0.0,0.108,0.131,44
432UlTtoVTWwEHzdBsrSHI,скоро,['4Go7GCuIjBZVlv7QyNQKSL'],['Cold Carti'],43.0,8924.0,2022-07-08,0,7,0,-9.402,108.986,4,158595,0.785,0.517,0.0751,0.327,0.00019,0.104,0.271,44
5SlKhaPcdIfSjpoM2QtM4C,Dumpweed,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,1999-06-01,1,4,1,-5.524,100.601,4,143893,0.451,0.937,0.0952,0.00244,0.000112,0.148,0.591,67
1IAeSajljaXAkLZKXBZnE8,Don't Leave Me,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,1999-06-01,0,9,1,-7.094,145.513,4,143573,0.343,0.94,0.0907,0.00862,4.6e-06,0.304,0.243,61
3nqm3DdVskqbHhmb8S8hMd,Aliens Exist,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,1999-06-01,0,11,1,-6.787,107.569,4,193000,0.47,0.915,0.1,0.000954,7.58e-06,0.35,0.69,66
4TofVhKSYwFXRtbYo5M3h4,Going Away To College,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,1999-06-01,0,11,1,-6.481,104.522,4,179333,0.532,0.753,0.0322,0.0105,0.0,0.389,0.575,63
4LJhJ6DQS7NwE7UKtvcM52,What's My Age Again?,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,1999-06-01,1,6,1,-7.419,157.66,4,148360,0.391,0.951,0.0692,0.0126,0.000378,0.0878,0.468,82
0nGBoXoR5o9srQlP0BAZ1Y,Dysentery Gary,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,1999-06-01,1,2,1,-5.712,111.439,4,165373,0.314,0.894,0.0455,0.000753,0.0,0.308,0.687,59
6xpDh0dXrkVp0Po1qrHUd8,Adam's Song,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,1999-06-01,0,0,1,-5.803,136.028,4,249627,0.52,0.775,0.0348,0.034,0.0,0.364,0.382,74
2m1hi0nfMR9vdGC8UcrnwU,All The Small Things,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,1999-06-01,0,0,1,-4.918,148.726,4,167067,0.434,0.897,0.0488,0.0103,0.0,0.612,0.684,84
3AOWD3Tiswm4tIvg3aQVKu,The Party Song,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,1999-06-01,1,11,1,-4.102,116.469,4,138027,0.343,0.939,0.112,0.0958,0.0,0.381,0.903,57
3Q0yxw9mdycjnuORDvY5E6,Mutt,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,1999-06-01,0,9,1,-3.992,105.709,4,203440,0.574,0.929,0.0468,0.0109,3.45e-06,0.353,0.764,60
0GvaNolz2vhHikR26yRLmv,Wendy Clear,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,1999-06-01,0,0,1,-3.892,114.233,4,170400,0.4,0.937,0.0337,0.00029,0.0,0.0742,0.825,55
0k4jXQdPD1NkxQutE3IB1C,Anthem,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,1999-06-01,0,11,1,-5.119,100.739,4,217333,0.249,0.911,0.15,0.0011,1.36e-06,0.0993,0.633,56
24CRDgNOgA72JLL7PHFjgB,Anthem Part Two,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2001,1,0,1,-3.782,103.108,4,227200,0.552,0.932,0.0426,0.000102,0.0,0.119,0.518,68
2DcxTfOm8y2UgeP81qdidR,Online Songs,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2001,0,9,1,-3.227,98.458,4,145733,0.552,0.982,0.0484,0.00456,0.0,0.337,0.664,62
1fJFuvU2ldmeAm5nFIHcPP,First Date,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2001,0,0,1,-4.344,95.594,4,171533,0.579,0.928,0.0411,0.000715,0.0,0.18,0.882,77
5lE1g5Qsi1stIjYh8O5FC1,"Happy Holidays, You Bastard",['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2001,1,11,1,-2.028,172.529,4,42400,0.408,0.988,0.0961,0.0168,0.0,0.506,0.963,55
6c9UjtsLpfK5hTwTrdRDbR,Story Of A Lonely Guy,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2001,1,9,1,-4.388,152.097,4,219667,0.558,0.889,0.0345,0.00107,0.000998,0.538,0.566,56
2ydUT1pFhuLDnouelIv4WH,The Rock Show,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2001,1,9,1,-4.563,193.155,4,171600,0.41,0.959,0.0869,0.000324,0.0,0.0766,0.83,74
3YD9EehnGOf88rGSZFrnHg,Stay Together For The Kids,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2001,0,2,1,-4.939,145.125,4,239333,0.519,0.78,0.0356,0.00165,2.14e-05,0.156,0.166,69
1BR1AEQSLXDNL9t7nP3xRp,Roller Coaster,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2001,1,9,1,-3.801,116.148,4,167560,0.579,0.948,0.048,0.00185,3.3e-06,0.143,0.684,58
4N9fFHRxns1B86F8YTneBz,Reckless Abandon,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2001,1,11,1,-3.92,124.898,4,186173,0.5,0.961,0.0961,0.00137,0.0,0.296,0.515,60
0V7Wn8Fry7KBO5stYqpFvM,Every Time I Look For You,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2001,0,11,1,-2.998,128.228,4,185467,0.502,0.96,0.0484,0.00166,0.0,0.377,0.625,67
6gScUFLkoyvwyDP5tOwn0a,Give Me One Good Reason,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2001,1,4,1,-3.39,157.249,4,198693,0.497,0.938,0.102,0.000313,1.51e-06,0.39,0.699,55
3S8z8Aa9LJVfbD5wLsC1CW,Shut Up,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2001,1,9,1,-3.065,114.061,4,200200,0.53,0.918,0.036,0.000499,0.0,0.113,0.658,54
7l7BbmQD7cWPSL9fvaUheU,Please Take Me Home,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2001,0,11,1,-4.289,100.704,4,186040,0.564,0.955,0.0384,0.000733,7.26e-06,0.388,0.764,56
4j750OTFIMr8QB4ovQJPGv,Feeling This,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2003-01-01,0,4,1,-4.024,173.128,4,172533,0.411,0.978,0.112,0.0758,0.0,0.452,0.487,37
33f351PRRvqSk9IlNdGws0,Obvious,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2003-01-01,0,4,1,-4.314,170.33,4,163493,0.322,0.979,0.0804,0.000197,1.4e-06,0.366,0.486,27
1oTo3ijRbaDAtrjJrGAPSw,I Miss You,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2003-01-01,0,11,1,-6.547,110.0,4,227240,0.664,0.781,0.0339,0.00103,5.33e-06,0.0867,0.593,73
4Ar0cw0SPK78LgVqj5lVdE,Violence,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2003-01-01,0,11,1,-5.845,119.185,4,219280,0.637,0.804,0.0556,0.000766,3.7e-05,0.375,0.407,39
60HpyvnIhqPkpv6I3Sg0K4,Stockholm Syndrome Interlude,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2003-01-01,0,7,1,-19.598,116.021,5,100920,0.424,0.168,0.0417,0.879,0.129,0.131,0.217,25
2wMqxbWlfIIaVzpYtFG4HY,Stockholm Syndrome,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2003-01-01,0,0,1,-3.001,173.182,4,161133,0.394,0.989,0.0881,0.00904,1.34e-05,0.144,0.487,42
1e1krgHCTUGDhhIgsRVHJ0,Down,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2003-01-01,0,11,1,-6.501,93.987,4,183787,0.55,0.913,0.0392,0.0556,0.00094,0.133,0.289,54
44KFAR0nueG834h8HrlGBN,The Fallen Interlude,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2003-01-01,0,11,0,-5.321,93.668,4,132320,0.669,0.863,0.0764,0.00299,0.874,0.166,0.156,26
3HYAlGJR2YrDM2QZyLQmlv,Go,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2003-01-01,0,0,1,-3.671,182.15,4,113147,0.396,0.979,0.0471,0.000986,0.0,0.125,0.777,24
7stdOFyftbIPvEmmRrHe66,Asthenia,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2003-01-01,0,2,1,-5.278,174.865,4,259747,0.41,0.919,0.131,0.111,5.89e-06,0.113,0.272,34
1JfNuvdAIqI3ggkzXuBvPp,Always,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2003-01-01,0,11,1,-3.858,158.322,4,251893,0.456,0.95,0.0853,0.00689,0.0149,0.207,0.562,57
4OVQGNnqSoojEd4otegakp,Easy Target,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2003-01-01,0,6,0,-3.138,159.757,4,140400,0.507,0.991,0.105,0.00899,0.0032,0.312,0.445,37
2AtI9RfFqGxskGfBdyPWbg,All Of This,"['6FBDaR13swtiWwGhX1WQsP', '0SHJWEBfbcjkE8bGiSTykk']","['blink-182', 'Robert Smith\xa0']",57.0,5939150.58,2003-01-01,0,9,1,-5.326,117.632,4,280133,0.686,0.646,0.0311,0.00486,0.0161,0.0866,0.691,36
3POvCbO5MDBcksaySvmYdv,Here's Your Letter,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2003-01-01,0,9,1,-3.371,176.176,4,174653,0.423,0.952,0.0689,0.0114,7e-06,0.125,0.717,24
4uGQL3tGODimyeLlfqXPAW,I'm Lost Without You,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2003-01-01,0,4,1,-6.097,85.3,4,380573,0.392,0.699,0.0341,0.129,0.0271,0.622,0.348,37
26AYR77170U49cMcXB7aRV,Feeling This,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2003-11-01,1,4,1,-5.952,173.143,4,172646,0.411,0.962,0.0917,0.103,0.0,0.529,0.622,71
1KcmugpUozu6Llj3p5Qboa,Obvious,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2003-11-01,1,4,1,-6.172,170.346,4,163508,0.317,0.963,0.08,0.000168,0.0,0.19,0.46,58
1AdYZ6X00nXmO613Y7GJOl,I Miss You,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2003-11-01,0,11,1,-8.295,110.017,4,227250,0.423,0.714,0.045,0.00113,6.28e-06,0.0855,0.593,78
6oRvk7PJW3PDKFZkEvJNkq,Violence,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2003-11-01,0,11,1,-7.775,119.215,4,219540,0.633,0.748,0.0594,0.00114,3.57e-05,0.44,0.431,56
3vCg1IbQEpEJc0fxWdLLw3,Stockholm Syndrome Interlude,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2003-11-01,0,7,1,-21.401,117.165,3,100759,0.415,0.142,0.0429,0.9,0.232,0.14,0.198,47
5TxY7O9lFJJrd22FmboAXe,Stockholm Syndrome,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2003-11-01,0,0,1,-4.926,173.182,4,161136,0.401,0.981,0.0876,0.00842,3.23e-05,0.106,0.484,59
4nXKO951m6TdWQQbH1KJH3,Down,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2003-11-01,0,11,1,-8.316,93.983,4,183845,0.535,0.875,0.0398,0.068,0.00441,0.102,0.345,63
1ETSQb9d7rKN9JPur7w2MU,The Fallen Interlude,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2003-11-01,0,11,0,-7.523,94.072,4,132327,0.605,0.795,0.0749,0.00408,0.881,0.172,0.172,48
078zIWNN5odARjeoMlg05A,Go,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2003-11-01,1,0,1,-5.478,182.163,4,113216,0.4,0.966,0.0407,0.00199,0.0,0.103,0.756,52
153bsdXSG7KD3Q8ShRNpNK,Asthenia,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2003-11-01,0,2,1,-7.224,174.835,4,259754,0.403,0.881,0.108,0.158,9.86e-06,0.107,0.287,52
3HM4NePuYAqdXpAGBk7nNz,Always,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2003-11-01,0,11,1,-5.74,158.337,4,251867,0.463,0.925,0.0747,0.0106,0.027,0.189,0.59,66
0fsrRvpqr904AdKAPDXFkq,Easy Target,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2003-11-01,0,6,0,-5.036,159.802,4,140563,0.505,0.98,0.0979,0.01,0.0258,0.236,0.395,52
5kYhmkcnDalqUMxQxBcZkB,All Of This,"['6FBDaR13swtiWwGhX1WQsP', '0SHJWEBfbcjkE8bGiSTykk']","['blink-182', 'Robert Smith\xa0']",57.0,5939150.58,2003-11-01,0,9,1,-7.294,117.641,4,280017,0.689,0.579,0.0315,0.00573,0.0276,0.089,0.671,52
1Xccd7M3iAT1sUu68pOZU0,Here's Your Letter,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2003-11-01,1,9,1,-5.256,176.178,4,174659,0.408,0.933,0.057,0.0126,1.62e-05,0.12,0.668,52
7D2v3ZuXQsfD20qvCvMNxW,I'm Lost Without You,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2003-11-01,0,4,1,-7.888,85.445,4,380547,0.395,0.659,0.0351,0.148,0.0302,0.606,0.368,52
3yoQDKtUKFL5jVakkV8wel,Anthem Part Two - Live In Chicago,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,2003-11-01,1,0,1,-7.633,114.283,4,224933,0.468,0.935,0.0884,0.000569,0.000185,0.495,0.217,46
2Meangpbyvif2jmc1Uf2al,Pathetic,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,1997,1,11,1,-4.64,101.935,4,148040,0.234,0.958,0.0816,8.54e-06,3.62e-06,0.206,0.532,44
0odFaqj5jZVKLvYHDMWX7K,Voyeur,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,1997,0,5,0,-5.208,119.512,4,163827,0.492,0.946,0.0582,0.000371,0.00441,0.488,0.914,38
6WkSUgo1VdpzgtiXKlFPcY,Dammit,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,1997,1,0,1,-5.122,111.221,4,165373,0.426,0.972,0.0954,0.0017,0.0,0.171,0.341,71
6N5L6yJ9Fwl9zlxRWYip1e,Boring,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,1997,0,1,0,-8.165,105.852,4,101667,0.328,0.867,0.0717,0.00014,0.0188,0.567,0.439,37
7908RQnOzIIg7l26E9e06O,Dick Lips,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,1997,0,2,1,-8.224,125.486,4,177067,0.421,0.936,0.0404,0.000198,0.0291,0.227,0.377,40
7ukNySRsyzfFuVO9RKwJD7,Waggy,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,1997,0,2,1,-5.559,127.537,4,196533,0.355,0.988,0.105,9.24e-05,2.45e-05,0.112,0.249,39
6slwIWGDvqTUnRZinRxij9,Enthused,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,1997,0,2,1,-6.088,200.614,4,168267,0.143,0.992,0.188,1.02e-05,0.00671,0.224,0.42,37
5helpfuC08ossy2tCgJLxw,Untitled,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,1997,0,11,1,-6.571,129.085,4,166627,0.443,0.881,0.238,0.0165,3.47e-06,0.635,0.447,39
5arE0i12UB4WuGraBVcuXE,Apple Shampoo,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,1997,1,0,1,-6.087,100.22,4,172133,0.277,0.849,0.0988,0.000684,0.0,0.303,0.63,42
0OPM49OkwIIqL0weX76eP9,Emo,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,1997,0,4,1,-5.388,122.991,4,170573,0.423,0.963,0.081,0.00101,0.00011,0.0983,0.292,37
6jAbHOQO1qr61CnJW0bq9f,Josie,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,1997,0,11,1,-5.154,99.956,4,199827,0.435,0.979,0.105,5.96e-05,0.000265,0.128,0.611,50
6fI5PugHpCL9IzpoCzRSNn,A New Hope,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,1997,0,7,1,-7.045,199.501,4,225173,0.171,0.944,0.108,5.74e-05,0.0038,0.17,0.671,37
4MlG1rqWrwTf0pcprevozG,Degenerate,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,1997,0,5,1,-7.672,127.346,4,148293,0.417,0.848,0.0616,0.0067,0.0366,0.164,0.773,35
0ligXICsOgUo51weD99L4g,Lemmings,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,1997,1,11,1,-6.392,93.753,4,158173,0.403,0.945,0.0929,0.00292,1.26e-05,0.0941,0.638,35
7blWwNgE7SbD8L8SiwgfEm,I'm Sorry,['6FBDaR13swtiWwGhX1WQsP'],['blink-182'],78.0,7613289.0,1997,0,9,1,-6.095,182.733,4,268187,0.17,0.97,0.144,3.64e-05,0.000138,0.135,0.187,36
3AwLxSqo1jOOMpNsgxqRNE,Prison Song,['5eAWCfyUhZtHHtBdNk56l1'],['System Of A Down'],79.0,9257542.0,2001-09-04,0,1,1,-3.252,99.647,4,201160,0.493,0.974,0.135,0.0202,8.31e-05,0.182,0.354,70
6V8oQXzymTzpEZOsiBiyJT,Needles,['5eAWCfyUhZtHHtBdNk56l1'],['System Of A Down'],79.0,9257542.0,2001-09-04,0,1,1,-3.113,94.278,4,193573,0.534,0.978,0.0775,0.00112,0.000122,0.0543,0.525,63
2SpGXD7EbexndFmmThrnsy,Deer Dance,['5eAWCfyUhZtHHtBdNk56l1'],['System Of A Down'],79.0,9257542.0,2001-09-04,0,5,0,-3.594,160.157,4,174933,0.454,0.938,0.123,0.0103,0.000892,0.311,0.795,69
0a2kVvbCbk52gmeFQFHNaG,Jet Pilot,['5eAWCfyUhZtHHtBdNk56l1'],['System Of A Down'],79.0,9257542.0,2001-09-04,0,8,1,-4.159,96.316,4,126400,0.418,0.964,0.0387,0.000396,0.000316,0.399,0.928,60
4HIKcEKSijQLW5YNLsdLzt,X,['5eAWCfyUhZtHHtBdNk56l1'],['System Of A Down'],79.0,9257542.0,2001-09-04,0,0,1,-3.549,90.569,4,118160,0.492,0.948,0.0525,0.00118,0.00641,0.295,0.523,60
2DlHlPMa4M17kufBvI2lEN,Chop Suey!,['5eAWCfyUhZtHHtBdNk56l1'],['System Of A Down'],79.0,9257542.0,2001-09-04,0,7,0,-3.908,127.066,4,210240,0.417,0.934,0.119,0.000278,0.0015,0.132,0.287,86
6dr2T6DRymdT1jfSUxDgut,Bounce,['5eAWCfyUhZtHHtBdNk56l1'],['System Of A Down'],79.0,9257542.0,2001-09-04,0,0,0,-3.853,92.666,4,114227,0.46,0.977,0.0394,0.000245,0.201,0.283,0.89,61
1B5Y9I5wPfvD3C2A81A36C,Forest,['5eAWCfyUhZtHHtBdNk56l1'],['System Of A Down'],79.0,9257542.0,2001-09-04,0,1,1,-4.153,150.404,4,240107,0.365,0.905,0.0569,0.000125,0.00925,0.093,0.65,64
6gCVA6ja6g0foIsWv0RuSZ,ATWA,['5eAWCfyUhZtHHtBdNk56l1'],['System Of A Down'],79.0,9257542.0,2001-09-04,0,5,0,-4.731,87.102,4,176200,0.376,0.787,0.0394,0.00378,0.0,0.548,0.371,71
58lcznIKSNlOVdmklrPA99,Science,['5eAWCfyUhZtHHtBdNk56l1'],['System Of A Down'],79.0,9257542.0,2001-09-04,0,0,1,-3.606,89.295,4,162667,0.504,0.849,0.0329,0.000497,0.185,0.11,0.513,61
1a3X8Y882vwSnlnHqf9ztF,Shimmy,['5eAWCfyUhZtHHtBdNk56l1'],['System Of A Down'],79.0,9257542.0,2001-09-04,0,2,1,-3.556,118.97,4,110800,0.433,0.961,0.0459,0.000941,0.0266,0.0438,0.703,62
0snQkGI5qnAmohLE7jTsTn,Toxicity,['5eAWCfyUhZtHHtBdNk56l1'],['System Of A Down'],79.0,9257542.0,2001-09-04,0,8,1,-4.151,116.68,3,218933,0.413,0.873,0.0536,0.000264,0.00249,0.204,0.48,84
6VzV6RI7641o57TuqfGRpj,Psycho,['5eAWCfyUhZtHHtBdNk56l1'],['System Of A Down'],79.0,9257542.0,2001-09-04,0,7,1,-4.063,146.223,4,225893,0.467,0.67,0.0663,0.00162,0.0001,0.195,0.457,63
4e9eGQYsOiBcftrWXwsVco,Aerials,['5eAWCfyUhZtHHtBdNk56l1'],['System Of A Down'],79.0,9257542.0,2001-09-04,0,0,0,-4.217,79.342,4,235053,0.364,0.922,0.0567,0.000915,0.0346,0.0697,0.227,81
0aueluj36PA9LNoj7d9SFb,Arto,['5eAWCfyUhZtHHtBdNk56l1'],['System Of A Down'],79.0,9257542.0,2001-09-04,0,1,1,-11.767,122.9,4,133573,0.627,0.793,0.0542,0.685,0.667,0.104,0.13,54
1qGmxIGEuBEkj7bft72Kh0,Suite-Pee,['5eAWCfyUhZtHHtBdNk56l1'],['System Of A Down'],79.0,9257542.0,1998,1,0,1,-2.913,190.389,4,151733,0.263,0.89,0.177,0.0022,0.00348,0.306,0.286,67
1ByE7lUw6wWMTbCb3woHdK,Know,['5eAWCfyUhZtHHtBdNk56l1'],['System Of A Down'],79.0,9257542.0,1998,1,8,1,-3.812,70.621,4,176693,0.334,0.903,0.209,0.00179,0.0118,0.0558,0.487,61
31RTFPrB7wmYBhlkM2ILXG,Sugar,['5eAWCfyUhZtHHtBdNk56l1'],['System Of A Down'],79.0,9257542.0,1998,1,1,1,-2.693,131.073,4,153800,0.451,0.889,0.261,0.00167,0.00215,0.258,0.586,76
7phMc88qiwpKzOAIiR3xIU,Suggestions,['5eAWCfyUhZtHHtBdNk56l1'],['System Of A Down'],79.0,9257542.0,1998,0,2,1,-4.85,177.962,4,163933,0.356,0.91,0.141,0.0136,0.00601,0.333,0.063,62
4vAHXnJ5YWLq5hbIVzZS1h,Spiders,['5eAWCfyUhZtHHtBdNk56l1'],['System Of A Down'],79.0,9257542.0,1998,0,5,1,-5.132,137.855,4,215440,0.46,0.54,0.0381,0.0324,0.0168,0.326,0.0506,71
1Cu3MCxugh9oia9betnm8i,DDevil,['5eAWCfyUhZtHHtBdNk56l1'],['System Of A Down'],79.0,9257542.0,1998,0,1,1,-3.749,199.87,4,102667,0.335,0.975,0.344,0.000222,0.391,0.142,0.702,56
3gY25vepRvvspuoAfxCyRO,Soil,['5eAWCfyUhZtHHtBdNk56l1'],['System Of A Down'],79.0,9257542.0,1998,1,8,1,-3.557,148.357,4,205800,0.29,0.937,0.137,0.000238,0.0589,0.317,0.408,56
5Q7m1Km199HHMB926xxbrs,War?,['5eAWCfyUhZtHHtBdNk56l1'],['System Of A Down'],79.0,9257542.0,1998,0,8,1,-3.523,98.646,4,160493,0.365,0.939,0.0831,0.0831,5.58e-05,0.0947,0.527,63
658IQdgfrqSIf58I1AkWyz,Mind,['5eAWCfyUhZtHHtBdNk56l1'],['System Of A Down'],79.0,9257542.0,1998,1,7,1,-6.123,143.18,4,376107,0.434,0.668,0.0985,0.00443,0.116,0.111,0.0369,53
53QqFzAWnl7D8IVBvCmRtc,Peephole,['5eAWCfyUhZtHHtBdNk56l1'],['System Of A Down'],79.0,9257542.0,1998,0,5,0,-5.525,110.543,3,244093,0.533,0.834,0.0369,0.000892,0.532,0.197,0.355,53
3F385pf2JrVgSwcyqBDZEu,CUBErt,['5eAWCfyUhZtHHtBdNk56l1'],['System Of A Down'],79.0,9257542.0,1998,1,0,1,-5.3,92.926,4,109133,0.48,0.918,0.0674,0.00086,0.64,0.381,0.594,52
0GIvGfgr68OGkcCNFBAdrX,Darts,['5eAWCfyUhZtHHtBdNk56l1'],['System Of A Down'],79.0,9257542.0,1998,1,6,1,-4.614,103.019,4,162600,0.524,0.818,0.0942,0.000774,0.504,0.102,0.432,58
5ZjfvGPEW7AZ00QZR2XQBJ,P.L.U.C.K.,['5eAWCfyUhZtHHtBdNk56l1'],['System Of A Down'],79.0,9257542.0,1998,1,2,1,-4.087,159.759,4,217133,0.267,0.931,0.305,0.00274,8.34e-05,0.316,0.117,53
33Wqw2Q3WILtUk7Pnsi3du,"Sugar - Live at Irving Plaza, NYC, NY - January 1999",['5eAWCfyUhZtHHtBdNk56l1'],['System Of A Down'],79.0,9257542.0,1998,1,1,1,-2.919,138.323,4,147640,0.312,0.958,0.231,0.000486,0.000384,0.536,0.49,44
3XQgYrz46JFR3mdnCNnsyh,"War? - Live at Irving Plaza, NYC, NY - January 1999",['5eAWCfyUhZtHHtBdNk56l1'],['System Of A Down'],79.0,9257542.0,1998,0,0,1,-3.102,98.077,4,168200,0.336,0.983,0.0916,0.0273,0.667,0.782,0.293,43
243ydctR85GDEL7Od4BUKj,"Suite-Pee - Live at Irving Plaza, NYC, NY - January 1999",['5eAWCfyUhZtHHtBdNk56l1'],['System Of A Down'],79.0,9257542.0,1998,1,0,1,-2.091,67.934,4,178867,0.197,0.953,0.114,0.00128,0.006,0.962,0.251,43
0rSWdv1HwcM8J2vrR9deoE,"Know - Live at Irving Plaza, NYC, NY - January 1999",['5eAWCfyUhZtHHtBdNk56l1'],['System Of A Down'],79.0,9257542.0,1998,1,8,1,-2.088,144.098,4,183440,0.377,0.981,0.25,0.00293,0.00909,0.792,0.45,42
